game_id,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
3396,81,mate,white,Rapid,1888,1702,C45,Scotch Game: Classical Variation,8
3398,56,resign,white,Rapid,1554,1713,D02,Queen's Pawn Game: Krause Variation,4
3400,60,resign,white,Rapid,1720,1334,A40,Englund Gambit,2
3401,119,resign,white,Rapid,1718,1205,D20,Queen's Gambit Accepted: Old Variation,5
3402,18,mate,black,Rapid,1652,1708,C44,Scotch Game,5
3403,109,resign,black,Rapid,1525,1494,C44,Scotch Game,5
3404,84,resign,black,Rapid,1530,1561,C00,French Defense: King's Indian Attack,3
3406,65,mate,white,Rapid,1514,1108,C44,Scotch Game,5
3408,13,resign,black,Rapid,1538,1452,C44,Scotch Game,5
3409,66,mate,black,Rapid,1541,1900,C45,Scotch Game,7
3410,79,resign,white,Rapid,1708,1548,B07,Pirc Defense #4,2
3411,76,mate,black,Rapid,1270,1544,B07,Lion Defense: Lion's Jaw,5
3412,70,mate,black,Rapid,1733,1732,D00,Queen's Pawn Game: Veresov Attack |  Alburt Defense,4
3415,8,outoftime,black,Rapid,1732,1733,B00,Owen Defense,2
3421,146,resign,black,Rapid,1732,1733,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
3425,33,resign,white,Rapid,1558,1551,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3426,119,mate,white,Rapid,1532,1546,B00,Owen Defense,2
3427,50,mate,black,Rapid,1377,1520,B01,Scandinavian Defense,2
3429,45,mate,white,Classical,1249,1500,A00,Mieses Opening,1
3432,51,resign,white,Rapid,1227,1254,C02,French Defense: Advance Variation #3,5
3433,29,resign,white,Rapid,1134,1259,C42,Russian Game: Urusov Gambit,5
3434,11,resign,white,Blitz,1500,1134,A45,Indian Game,2
3438,58,mate,black,Rapid,1278,1500,B01,Scandinavian Defense,2
3439,41,mate,white,Rapid,1500,1278,D00,Queen's Pawn Game,2
3440,16,resign,black,Rapid,1278,1500,B01,Scandinavian Defense,2
3446,53,resign,white,Rapid,1500,1278,D20,Queen's Gambit Accepted,4
3448,70,mate,black,Blitz,1278,1611,B21,Sicilian Defense: Smith-Morra Gambit #2,3
3450,41,mate,white,Rapid,1477,1364,B21,Sicilian Defense: Smith-Morra Gambit #2,3
3452,87,mate,white,Rapid,1400,1259,A04,Zukertort Opening: Black Mustang Defense,2
3453,57,resign,white,Classical,1423,1400,B00,Owen Defense,2
3454,60,outoftime,black,Rapid,1400,1476,A04,Zukertort Opening: Black Mustang Defense,2
3456,73,resign,white,Rapid,1530,1400,B00,Owen Defense,2
3457,27,mate,white,Rapid,1619,1400,A40,Modern Defense,2
3459,72,mate,black,Rapid,1302,1400,A40,English Defense #2,2
3461,46,resign,white,Rapid,1400,1476,A04,Zukertort Opening: Black Mustang Defense,2
3462,16,resign,white,Classical,1741,1400,B00,Owen Defense,2
3463,73,mate,white,Rapid,1400,1028,A04,Zukertort Opening: Queen's Gambit Invitation,2
3464,106,draw,draw,Blitz,1766,1400,B00,Owen Defense,2
3465,51,resign,white,Rapid,1437,1400,A40,English Defense #2,2
3466,18,resign,black,Rapid,1352,1400,B00,Owen Defense,2
3467,95,outoftime,white,Rapid,1631,1400,B00,Owen Defense: Smith Gambit,5
3468,18,resign,white,Rapid,1559,1400,A40,English Defense #2,2
3469,64,resign,black,Rapid,1400,1635,A04,Zukertort Opening: Sicilian Invitation,2
3471,25,resign,black,Rapid,1171,1400,B00,Owen Defense,2
3472,59,resign,white,Rapid,1318,1400,B00,Owen Defense,2
3473,85,mate,white,Rapid,1400,1372,A04,Zukertort Opening: Kingside Fianchetto,2
3475,15,mate,white,Rapid,1371,1400,B00,Owen Defense,2
3477,38,mate,black,Rapid,1675,1400,B00,Owen Defense,2
3478,18,resign,black,Rapid,1515,1400,B00,Owen Defense,2
3479,81,mate,white,Rapid,1400,1332,A04,Zukertort Opening: Queen's Gambit Invitation,2
3480,58,mate,black,Blitz,1366,1400,B00,Owen Defense,2
3481,31,resign,black,Blitz,1589,1400,B00,Owen Defense,2
3483,44,resign,black,Blitz,1400,1437,A04,Zukertort Opening: Queen's Gambit Invitation,2
3484,65,resign,white,Rapid,1566,1400,A00,Van't Kruijs Opening,1
3485,40,mate,black,Rapid,1356,1400,B00,Owen Defense,2
3486,28,resign,black,Rapid,1400,1395,A04,Zukertort Opening: Pirc Invitation,2
3487,56,mate,black,Rapid,1500,1400,B00,Owen Defense,2
3488,19,resign,white,Rapid,1400,1396,A04,Zukertort Opening: Ross Gambit,2
3489,105,mate,white,Rapid,1400,1412,A04,Zukertort Opening: Queen's Gambit Invitation,2
3490,40,mate,black,Rapid,1442,1400,A00,Van Geet Opening,1
3492,40,resign,black,Rapid,1385,1526,C50,Italian Game: Giuoco Pianissimo,7
3493,90,resign,black,Rapid,1537,1509,C44,Scotch Game: Scotch Gambit |  Dubois Reti Defense,8
3494,42,mate,black,Rapid,1470,1528,C50,Giuoco Piano,6
3496,48,resign,black,Rapid,1556,1420,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3497,15,mate,white,Rapid,1552,1314,C00,French Defense: Knight Variation,3
3500,44,mate,black,Rapid,1514,1524,C20,King's Pawn Game: Wayward Queen Attack,3
3501,52,outoftime,black,Rapid,1552,1512,C46,Three Knights Opening,5
3503,27,mate,white,Blitz,1492,1456,C40,Latvian Gambit: Mlotkowski Variation,5
3505,138,mate,black,Rapid,1394,1475,C50,Giuoco Piano,6
3506,23,resign,black,Rapid,1491,1283,C41,Philidor Defense #3,5
3507,48,resign,black,Blitz,1508,1243,C40,King's Pawn Game: Damiano Defense,4
3508,128,mate,black,Rapid,1275,1504,A00,Mieses Opening,1
3509,16,resign,black,Rapid,1514,1515,C42,Russian Game: Urusov Gambit,5
3510,34,resign,black,Rapid,1482,1504,C41,Philidor Defense,5
3511,131,draw,draw,Rapid,1552,1491,C20,King's Pawn Game: Mengarini's Opening,3
3513,31,resign,white,Rapid,1352,1496,A00,Hungarian Opening: Reversed Alekhine,3
3514,46,resign,black,Rapid,1507,1494,C00,French Defense: Knight Variation,3
3515,35,mate,white,Rapid,1496,1489,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3516,52,resign,black,Rapid,1461,1486,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
3517,23,resign,white,Rapid,1475,1465,C00,French Defense: Knight Variation,3
3525,46,resign,black,Rapid,1799,2193,C00,French Defense: Knight Variation,3
3526,135,mate,white,Rapid,2145,2193,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
3527,24,resign,black,Rapid,1814,2193,C02,French Defense: Advance Variation |  Nimzowitsch System,7
3530,62,mate,black,Rapid,2037,2157,D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Chigorin,8
3531,51,mate,white,Rapid,2105,2047,C00,French Defense: Knight Variation,3
3538,127,resign,white,Blitz,1500,2119,C42,Russian Game: Classical Attack,9
3540,28,resign,black,Rapid,1281,1500,A00,Van't Kruijs Opening,1
3541,43,mate,white,Rapid,1500,1281,A40,Englund Gambit Complex: Soller Gambit Deferred,6
3545,60,mate,black,Rapid,1653,1742,D00,Queen's Pawn Game: Mason Attack,3
3546,45,resign,white,Rapid,1666,1663,C45,Scotch Game: Classical Variation,8
3547,112,resign,black,Blitz,1679,1652,B20,Sicilian Defense: Bowdler Attack,3
3548,171,resign,white,Rapid,1641,1643,D00,Queen's Pawn Game: Mason Attack,3
3549,65,mate,white,Rapid,1629,1699,D00,Queen's Pawn Game: Mason Attack,3
3553,68,mate,black,Blitz,1287,2126,A00,Anderssen Opening,1
3556,35,resign,white,Rapid,2126,1225,C40,King's Pawn Game: Busch-Gass Gambit,4
3558,30,resign,black,Rapid,1911,2126,C44,Scotch Game: Scotch Gambit |  Sarratt Variation,9
3564,51,resign,white,Rapid,2126,2202,B01,Scandinavian Defense: Gubinsky-Melts Defense,6
3565,32,resign,black,Rapid,1673,2126,C45,Scotch Game: Scotch Gambit |  Kingside Variation,10
3567,62,resign,black,Classical,2057,2126,C45,Scotch Game: Classical Variation |  Intermezzo Variation,10
3569,80,resign,black,Rapid,1975,1962,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
3571,51,mate,white,Rapid,1500,1319,C41,Philidor Defense,5
3572,71,mate,white,Classical,1642,1055,B07,Pirc Defense #4,2
3574,31,resign,black,Classical,1091,1645,A00,Van't Kruijs Opening,1
3575,43,resign,white,Classical,1306,1124,A04,Zukertort Opening: Pirc Invitation,2
3576,54,mate,black,Rapid,1183,1248,A00,Van't Kruijs Opening,1
3577,69,resign,white,Rapid,1236,1285,B07,Pirc Defense #4,2
3579,51,mate,white,Rapid,1718,1345,B00,Guatemala Defense,4
3580,41,mate,white,Rapid,1615,1500,A40,English Defense #2,2
3581,96,resign,black,Rapid,1549,1425,C46,Three Knights Opening,5
3583,90,resign,black,Rapid,1491,1541,A00,Saragossa Opening,1
3585,67,mate,white,Rapid,1460,1242,C44,King's Knight Opening: Normal Variation,4
3586,23,resign,white,Rapid,1825,1463,C45,Scotch Game,7
3587,21,resign,white,Rapid,1448,1461,C44,King's Knight Opening: Normal Variation,4
3588,61,resign,white,Rapid,1433,1421,A00,Saragossa Opening,1
3589,92,outoftime,black,Rapid,1442,1609,A00,Saragossa Opening,1
3590,16,resign,black,Rapid,1453,1558,A00,Saragossa Opening,1
3591,67,resign,white,Rapid,1550,1466,C42,Russian Game: Urusov Gambit,5
3592,79,resign,white,Rapid,1452,1378,A00,Saragossa Opening,1
3593,67,resign,white,Blitz,1647,1461,D20,Queen's Gambit Accepted: Central Variation |  Modern Defense,6
3594,45,resign,white,Blitz,1434,1665,C44,King's Knight Opening: Normal Variation,4
3595,61,outoftime,white,Rapid,1412,1477,A00,Saragossa Opening,1
3596,94,resign,white,Rapid,1393,1404,C41,Philidor Defense #2,4
3597,65,mate,white,Rapid,1372,1409,C44,King's Knight Opening: Normal Variation,4
3600,67,resign,black,Rapid,1311,1402,C44,King's Knight Opening: Normal Variation,4
3601,47,resign,white,Rapid,1383,1323,A00,Saragossa Opening,1
3602,46,mate,black,Rapid,1333,1361,C41,Philidor Defense,5
3603,64,mate,black,Classical,1522,1404,C55,Italian Game: Two Knights Defense |  de Riviere Gambit,7
3606,123,resign,white,Rapid,1544,1444,C42,Russian Game: Urusov Gambit,5
3610,27,resign,white,Rapid,1525,1501,B20,Sicilian Defense: Bowdler Attack,3
3611,27,resign,white,Rapid,1504,1811,B07,King's Pawn Game: Maroczy Defense,4
3612,61,resign,white,Rapid,1493,1439,B20,Sicilian Defense: Bowdler Attack,3
3613,123,mate,white,Rapid,1685,1499,C20,King's Pawn Game: Leonardis Variation,3
3614,99,outoftime,white,Rapid,1862,1502,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3615,17,mate,white,Rapid,1496,1316,C55,Italian Game: Two Knights Defense |  de Riviere Gambit,7
3618,45,resign,white,Rapid,1482,1648,C55,Italian Game: Anti-Fried Liver Defense,6
3619,32,mate,black,Rapid,1500,1473,C00,French Defense: Two Knights Variation,5
3622,23,resign,white,Classical,1480,1637,C55,Italian Game: Anti-Fried Liver Defense,6
3623,47,mate,white,Rapid,1675,1486,C44,King's Knight Opening: Normal Variation,4
3624,54,resign,white,Classical,1474,1460,A00,Saragossa Opening,1
3625,53,mate,white,Bullet,1492,1487,D00,Queen's Pawn Game: Mason Attack,3
3626,43,resign,white,Rapid,1540,1569,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3628,85,resign,black,Rapid,1574,1853,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
3629,56,resign,black,Rapid,1587,1573,B00,Owen Defense,2
3630,29,resign,white,Rapid,1576,1587,C02,French Defense: Advance Variation #3,5
3631,48,outoftime,black,Rapid,1299,1583,D00,Queen's Pawn Game #2,3
3632,56,mate,black,Rapid,1507,1573,D20,Queen's Gambit Accepted: Old Variation,5
3634,84,mate,black,Rapid,1576,2023,C46,Four Knights Game,6
3635,83,outoftime,white,Rapid,1560,1661,B21,Sicilian Defense: Smith-Morra Gambit #2,3
3636,76,mate,black,Rapid,1253,1556,A00,Van't Kruijs Opening,1
3638,43,mate,white,Rapid,1354,1557,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3639,66,mate,black,Rapid,1183,1554,A00,Saragossa Opening,1
3640,48,resign,white,Rapid,1548,1334,B00,Owen Defense,2
3641,22,resign,black,Rapid,1304,1543,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5
3642,36,resign,black,Rapid,1558,1479,C46,Four Knights Game,6
3643,42,outoftime,black,Rapid,1572,1544,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3645,64,resign,black,Rapid,1563,1697,B01,Scandinavian Defense: Blackburne Gambit,6
3648,25,outoftime,white,Classical,1563,1352,A45,Indian Game,2
3649,51,resign,white,Rapid,1336,1468,C50,Four Knights Game: Italian Variation,8
3650,99,resign,white,Rapid,1525,1343,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
3651,60,outoftime,black,Rapid,1349,1497,C44,Scotch Game,5
3652,69,resign,white,Rapid,1468,1358,C41,Philidor Defense #2,4
3653,44,outoftime,black,Rapid,1360,1764,C45,Scotch Game,7
3655,132,resign,black,Rapid,1474,1328,C20,King's Pawn Game: Macleod Attack,3
3657,12,outoftime,black,Classical,1338,1541,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
3659,48,resign,black,Classical,1351,1532,C41,Philidor Defense #3,5
3660,36,resign,black,Rapid,1360,1432,C45,Scotch Game: Modern Defense,10
3661,28,mate,black,Rapid,1445,1345,C42,Petrov's Defense,4
3662,30,resign,black,Rapid,1353,1485,C00,French Defense: Knight Variation,3
3663,46,resign,black,Blitz,1342,1546,C45,Scotch Game,7
3664,25,resign,white,Blitz,1696,1344,C20,English Opening: The Whale,3
3665,92,resign,black,Rapid,1348,1652,C42,Russian Game: Cochrane Gambit,7
3666,90,mate,black,Rapid,1356,1461,B01,Scandinavian Defense: Modern Variation #2,4
3667,111,resign,white,Rapid,1596,1360,D02,Queen's Pawn Game: Symmetrical Variation,4
3668,45,resign,white,Rapid,1525,1367,D02,Queen's Pawn Game: Symmetrical Variation,4
3671,46,resign,white,Rapid,1497,1364,A00,Saragossa Opening,1
3672,12,resign,black,Rapid,1372,1461,B00,Owen Defense,2
3673,56,resign,black,Rapid,1375,1679,C00,French Defense: Knight Variation,3
3674,47,outoftime,white,Rapid,1454,1384,C42,Petrov's Defense,4
3675,30,resign,black,Classical,1392,1488,C44,Scotch Game,5
3676,53,mate,white,Classical,1479,1400,C20,King's Pawn Game: Wayward Queen Attack,3
3677,138,mate,black,Rapid,1341,1391,C42,Russian Game: Three Knights Game,5
3678,30,resign,black,Classical,1399,1483,C55,Italian Game: Anti-Fried Liver Defense,6
3679,61,outoftime,white,Rapid,1564,1399,A00,Hungarian Opening,1
3681,81,resign,white,Rapid,1381,1181,B00,Barnes Defense,2
3682,119,resign,white,Blitz,1651,1385,C20,Portuguese Opening,3
3683,18,resign,black,Rapid,1347,1376,C42,Russian Game: Stafford Gambit,6
3684,30,resign,black,Rapid,1376,1444,C00,French Defense: Knight Variation,3
3685,89,outoftime,white,Rapid,1383,1386,C00,French Defense: Steinitz Attack,3
3686,35,mate,white,Rapid,1489,1394,A00,Polish Opening,1
3687,11,resign,white,Rapid,1429,1404,C00,French Defense: Knight Variation,3
3693,16,resign,white,Rapid,1514,1378,D00,Queen's Pawn Game: Mason Attack,3
3694,48,mate,black,Rapid,1311,1368,D00,Queen's Pawn Game: Mason Attack,3
3696,61,resign,white,Rapid,1344,1961,C45,Scotch Game,7
3697,70,resign,black,Rapid,1880,1320,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3698,12,resign,black,Rapid,1807,1274,A00,Grob Opening: Grob Gambit,3
3699,45,mate,white,Rapid,1253,1620,C41,Philidor Defense: Exchange Variation #3,6
3700,68,mate,black,Rapid,1632,1232,D20,Queen's Gambit Accepted: Accelerated Mannheim Variation,5
3701,62,mate,black,Rapid,1232,2017,C45,Scotch Game: Steinitz Variation,8
3702,41,resign,black,Rapid,1359,1218,C50,Italian Game,5
3703,39,mate,white,Rapid,1210,1112,B00,Goldsmith Defense,2
3704,35,mate,white,Rapid,1210,1191,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4
3705,106,mate,black,Rapid,1221,1226,C20,King's Pawn Game: Wayward Queen Attack,3
3706,29,resign,black,Rapid,1157,1211,C20,King's Pawn Game: Leonardis Variation,3
3707,19,resign,white,Rapid,1201,1180,C44,Scotch Game,5
3709,19,mate,white,Rapid,1179,1197,B00,Nimzowitsch Defense: Kennedy Variation |  Paulsen Attack,7
3711,61,resign,black,Rapid,1166,1061,B01,Scandinavian Defense,2
3714,32,mate,black,Rapid,1152,1152,C20,King's Pawn Game: Wayward Queen Attack,3
3715,60,resign,black,Rapid,1156,1442,D20,Queen's Gambit Accepted,4
3717,51,mate,white,Rapid,1348,1160,C02,French Defense: Advance Variation #3,5
3718,27,resign,white,Rapid,1322,1147,B21,Sicilian Defense: Smith-Morra Gambit #2,3
3720,123,outoftime,draw,Rapid,1152,1162,D20,Queen's Gambit Accepted,4
3721,74,outoftime,black,Rapid,1064,1144,A00,Van't Kruijs Opening,1
3725,120,mate,black,Rapid,1157,1092,C20,King's Pawn Game: Wayward Queen Attack,3
3729,55,mate,white,Rapid,1151,1202,A40,Horwitz Defense,2
3730,59,resign,black,Rapid,1236,1137,A40,Mikenas Defense,2
3731,85,mate,white,Rapid,1301,1143,B00,Owen Defense,2
3733,67,resign,black,Rapid,1155,1292,A40,Modern Defense,2
3737,39,mate,white,Rapid,1848,1838,C44,Scotch Game: Scotch Gambit |  Dubois Reti Defense,8
3740,51,resign,white,Rapid,1868,1991,C02,French Defense: Advance Variation |  Paulsen Attack,9
3743,42,resign,black,Rapid,1473,1775,A00,Van't Kruijs Opening,1
3745,20,mate,black,Rapid,1481,1730,A00,Van't Kruijs Opening,1
3746,35,resign,white,Rapid,1697,1486,C00,French Defense: Normal Variation,3
3747,50,mate,black,Rapid,1492,1649,A00,Van't Kruijs Opening,1
3748,59,mate,white,Rapid,1603,1384,C55,Italian Game: Two Knights Defense |  Open Variation,7
3749,25,mate,white,Rapid,1500,1524,B01,Scandinavian Defense,2
3750,31,resign,white,Rapid,1492,1173,C44,Scotch Game,5
3751,15,resign,white,Rapid,1356,1186,C42,Russian Game: Damiano Variation,6
3752,74,resign,black,Rapid,1208,1311,C46,Three Knights Opening,5
3754,13,resign,white,Rapid,1175,1142,C20,King's Pawn Game: Wayward Queen Attack,3
3755,52,mate,black,Rapid,1175,1673,C20,King's Pawn Game: Wayward Queen Attack,3
3757,9,mate,white,Rapid,1175,1673,C20,King's Pawn Game: Wayward Queen Attack,3
3758,130,draw,draw,Rapid,1462,1158,C46,Four Knights Game,6
3761,56,resign,white,Rapid,1137,1190,B00,Hippopotamus Defense #2,2
3764,25,resign,white,Rapid,1901,1097,A40,Englund Gambit Complex: Felbecker Gambit,6
3765,29,resign,white,Classical,1500,1097,C46,Four Knights Game,6
3766,25,resign,black,Classical,1097,1500,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
3767,62,mate,black,Classical,1101,1635,C20,King's Pawn Game: Alapin Opening,3
3768,13,mate,white,Classical,1633,1104,C40,King's Knight Opening,3
3769,16,resign,black,Classical,1107,1631,C20,King's Pawn Game: Wayward Queen Attack,3
3770,49,resign,white,Classical,1273,1129,A00,Van't Kruijs Opening,1
3771,94,resign,black,Classical,1155,1265,C00,French Defense #2,2
3772,22,resign,black,Rapid,1158,1766,C20,King's Pawn Game: Wayward Queen Attack,3
3773,8,draw,draw,Classical,1517,1134,A40,Englund Gambit Complex: Englund Gambit,6
3774,16,draw,draw,Rapid,1551,1703,B50,Sicilian Defense,4
3780,46,resign,white,Rapid,1682,1703,B20,Sicilian Defense,2
3781,111,mate,white,Rapid,1579,1722,A45,Trompowsky Attack: Classical Defense,4
3785,99,resign,black,Rapid,1722,1735,C41,Philidor Defense #2,4
3788,96,draw,draw,Rapid,1727,1586,D20,Queen's Gambit Accepted: Old Variation,5
3791,63,mate,white,Rapid,1670,1744,B50,Sicilian Defense,4
3798,39,resign,white,Rapid,1738,1623,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,4
3799,28,mate,black,Rapid,1632,1727,B20,Sicilian Defense: Bowdler Attack,3
3801,112,draw,draw,Rapid,1776,1736,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
3805,45,resign,white,Rapid,2076,1714,B21,Sicilian Defense: McDonnell Attack,3
3809,52,mate,black,Rapid,1800,1714,B50,Sicilian Defense,4
3810,61,resign,white,Rapid,1651,1737,B20,Sicilian Defense: Bowdler Attack,3
3816,85,resign,white,Rapid,1549,1419,B50,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,6
3817,15,resign,white,Rapid,1772,1554,A04,Zukertort Opening: Black Mustang Defense,2
3818,40,mate,black,Rapid,1559,1767,C55,Italian Game: Anti-Fried Liver Defense,6
3819,59,resign,white,Blitz,1664,1568,B50,Sicilian Defense,4
3821,25,mate,white,Blitz,1835,1582,B21,Sicilian Defense: Morphy Gambit |  Andreaschek Gambit,7
3823,64,resign,black,Rapid,1620,1581,D02,Queen's Pawn Game: Krause Variation,4
3825,48,resign,black,Rapid,1646,1553,B20,Sicilian Defense: Bowdler Attack,3
3827,51,resign,white,Rapid,1859,1541,B50,Sicilian Defense,4
3828,37,resign,white,Blitz,1370,1558,B20,Sicilian Defense: Bowdler Attack,3
3829,56,mate,black,Rapid,1565,1712,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3836,18,mate,black,Blitz,1452,1549,A04,Zukertort Opening: Black Mustang Defense,2
3837,113,resign,white,Rapid,1666,1556,B01,Scandinavian Defense: Modern Variation #2,4
3839,37,resign,white,Rapid,1701,1575,B20,Sicilian Defense: Bowdler Attack,3
3841,81,outoftime,white,Rapid,1556,1676,C55,Italian Game: Anti-Fried Liver Defense,6
3842,70,resign,black,Blitz,1597,1543,C45,Scotch Game,7
3843,15,mate,white,Blitz,1529,1610,C50,Italian Game,5
3846,44,resign,black,Rapid,1549,1720,C41,Philidor Defense #2,4
3848,63,resign,white,Rapid,1663,1565,B20,Sicilian Defense: Bowdler Attack,3
3849,59,mate,white,Blitz,1644,1574,B20,Sicilian Defense: Bowdler Attack,3
3850,87,draw,draw,Blitz,1573,1599,B00,Owen Defense,2
3854,26,resign,black,Rapid,1559,1839,A00,Van't Kruijs Opening,1
3856,50,resign,black,Rapid,1640,1556,B01,Scandinavian Defense: Modern Variation #2,4
3857,26,resign,black,Rapid,1600,1542,B01,Scandinavian Defense: Modern Variation #2,4
3858,17,mate,white,Blitz,1728,1549,B01,Scandinavian Defense: Modern Variation #2,4
